# Gemini mirror reflectivity
# https://www.gemini.edu/sciops/telescopes-and-sites/optics
#
# These data are from the spreadsheet "Gemini_Optics_Reflectivity_Data.xlsx"
# in the table "GN Sample 8-14-2013"
#
# Wavelength(nm) Top    Middle-Top      Middle-Bottom   Bottom

250.5	7.515120506	9.885897636	11.68469334	13.44757557
251	7.584022045	9.938170433	11.73711109	13.48753166
251.5	7.649345875	9.999699593	11.77832413	13.52904606
252	7.703708172	10.05516052	11.83475494	13.57449722
252.5	7.767377853	10.10996342	11.88828182	13.6182251
253	7.823837757	10.16681004	11.93704796	13.65985298
253.5	7.887119293	10.22826672	11.9843359	13.69946575
254	7.945102692	10.27501583	12.03606319	13.73848343
254.5	8.008187294	10.32303715	12.08099174	13.78040504
255	8.063961029	10.3741293	12.11990166	13.81334496
255.5	8.118583679	10.43100357	12.16210461	13.85262585
256	8.164570808	10.47740555	12.20394039	13.8869791
256.5	8.228947639	10.52134323	12.24959373	13.9198246
257	8.280205727	10.57038307	12.28973293	13.95146656
257.5	8.330451965	10.62322044	12.32432556	13.98796463
258	8.38380146	10.66434669	12.36517334	14.01381302
258.5	8.425046921	10.69801044	12.39869881	14.03977394
259	8.486293793	10.75026798	12.44595242	14.07511425
259.5	8.529851913	10.78957367	12.47170734	14.09075737
260	8.577720642	10.83365536	12.51644039	14.11701012
260.5	8.61989975	10.86729813	12.53514576	14.15151691
261	8.667448997	10.90676403	12.56936359	14.16534805
261.5	8.706887245	10.9387207	12.58147812	14.18358517
262	8.754674911	10.97376442	12.62119293	14.20603943
262.5	8.795046806	11.01235294	12.64502239	14.22703552
263	8.828225136	11.04132843	12.66887379	14.23776913
263.5	8.870979309	11.07574368	12.69576263	14.25321865
264	8.915476799	11.09965992	12.7083168	14.26942158
264.5	8.941743851	11.13082886	12.74359798	14.29062462
265	8.970769882	11.14983654	12.74836922	14.29096889
265.5	9.00967598	11.17035198	12.75778961	14.29097939
266	9.041192055	11.20303249	12.78652573	14.31535149
266.5	9.073151588	11.21095181	12.78531551	14.29487324
267	9.088084221	11.2276516	12.80483341	14.30359745
267.5	9.123238564	11.24190235	12.81045341	14.30825615
268	9.140979767	11.26990604	12.81523991	14.31799793
268.5	9.158847809	11.2688694	12.8225565	14.30321884
269	9.178255081	11.28520298	12.82218742	14.2925787
269.5	9.208827019	11.29790115	12.82237339	14.29021072
270	9.227117538	11.30988503	12.81725883	14.28428745
270.5	9.241576195	11.31041813	12.82230186	14.28510666
271	9.248780251	11.31364441	12.80784893	14.25658894
271.5	9.269146919	11.32132435	12.81064415	14.25817013
272	9.272270203	11.31169033	12.80327702	14.23146534
272.5	9.282623291	11.31892967	12.7830925	14.20374489
273	9.294923782	11.3122263	12.77701283	14.18162155
273.5	9.297253609	11.30228519	12.76666832	14.16275501
274	9.289940834	11.29648781	12.73392487	14.13172054
274.5	9.299824715	11.27935982	12.72656155	14.09702587
275	9.283035278	11.27353573	12.70078278	14.05677319
275.5	9.282240868	11.24961185	12.67971516	14.02551842
276	9.284715652	11.23764324	12.64745617	14.00498486
276.5	9.276094437	11.2161026	12.61933708	13.95717812
277	9.265602112	11.19614124	12.5919714	13.91279507
277.5	9.249391556	11.1749258	12.55030632	13.88307762
278	9.226273537	11.14990711	12.51952171	13.84501266
278.5	9.207994461	11.11188221	12.48409557	13.78057766
279	9.191384315	11.07735634	12.44261169	13.73519325
279.5	9.173978806	11.04583263	12.38199329	13.67421722
280	9.149614334	11.01454353	12.35161209	13.63345051
280.5	9.120975494	10.96671677	12.29481792	13.57816029
281	9.09338665	10.94078064	12.26019669	13.51823807
281.5	9.077547073	10.88640118	12.20779228	13.46050453
282	9.026018143	10.8424778	12.14945316	13.37811375
282.5	8.999791145	10.80042076	12.08911133	13.31744003
283	8.956521034	10.75986671	12.0338068	13.25736046
283.5	8.935499191	10.69985962	11.9705925	13.17330933
284	8.875346184	10.63598919	11.89951038	13.10284615
284.5	8.836335182	10.57987785	11.83418751	13.02565956
285	8.790262222	10.52447033	11.77157116	12.95575047
285.5	8.738984108	10.46836567	11.69463444	12.86632538
286	8.693943977	10.40274048	11.60915089	12.77980614
286.5	8.651438713	10.33555889	11.53255653	12.70358276
287	8.580192566	10.2646656	11.46075916	12.60678291
287.5	8.533117294	10.1936636	11.37230206	12.51470852
288	8.475535393	10.12350273	11.29536438	12.41460705
288.5	8.407434464	10.03986645	11.20077324	12.31753635
289	8.334944725	9.967936516	11.12803555	12.22179317
289.5	8.281042099	9.872390747	11.01285172	12.11776543
290	8.208125114	9.797088623	10.94028664	12.01196575
290.5	8.138234138	9.704240799	10.83332539	11.90451145
291	8.071083069	9.626465797	10.73881721	11.79518223
291.5	7.992874146	9.524401665	10.62804985	11.69203091
292	7.899910927	9.424947739	10.52060795	11.55481625
292.5	7.818192482	9.325073242	10.39736557	11.42929935
293	7.744386673	9.218435287	10.29452991	11.31379795
293.5	7.645406723	9.107483864	10.14973164	11.17025661
294	7.54795742	8.995088577	10.03604412	11.03160095
294.5	7.437072754	8.886631966	9.907414436	10.89404869
295	7.337335587	8.765940666	9.760364532	10.74428654
295.5	7.232438087	8.622351646	9.632530212	10.59167862
296	7.108515739	8.487275124	9.463585854	10.40549755
296.5	7.006644249	8.34175396	9.324069977	10.25186729
297	6.881461143	8.201467514	9.151187897	10.08524036
297.5	6.737078667	8.042320251	8.976681709	9.897768974
298	6.595628738	7.884287834	8.807505608	9.708574295
298.5	6.454107761	7.721929073	8.62881279	9.503054619
299	6.305620193	7.549317837	8.43305397	9.30329895
299.5	6.152098179	7.367035866	8.228858948	9.083995819
300	5.984159946	7.167747021	8.029100418	8.862545013
300.5	5.814273834	6.968394756	7.812386513	8.63753891
301	5.659434319	6.779438019	7.612840176	8.408670425
301.5	5.468075275	6.571125984	7.374961853	8.177012444
302	5.284486294	6.35402298	7.135740757	7.918570042
302.5	5.073269844	6.117830753	6.887557983	7.667721748
303	4.887961388	5.898221493	6.65847826	7.409125328
303.5	4.680896282	5.682570934	6.405311108	7.137934208
304	4.477430344	5.445915222	6.146394253	6.884575844
304.5	4.255158901	5.210479259	5.905962944	6.613913059
305	4.045914173	4.962629318	5.64879179	6.36245966
305.5	3.836896658	4.719032764	5.389256001	6.067306995
306	3.603727818	4.472084522	5.110657215	5.792122841
306.5	3.401334524	4.239229202	4.861505508	5.528124332
307	3.198968649	3.999616861	4.595842361	5.271008968
307.5	2.972780466	3.756096125	4.363194466	4.999796867
308	2.766274691	3.519027233	4.128943443	4.724346161
308.5	2.559310436	3.300198555	3.876581669	4.47550106
309	2.342278481	3.076467037	3.623960972	4.234879494
309.5	2.145323038	2.858922005	3.391050816	3.957640409
310	1.95366776	2.647872925	3.163584232	3.722120762
310.5	1.789237738	2.445230007	2.940958023	3.477802515
311	1.620977521	2.255075693	2.753369808	3.237889767
311.5	1.454175234	2.069793701	2.538166046	2.992929697
312	1.304347038	1.882982969	2.31538105	2.755507708
312.5	1.158732772	1.714986324	2.12502408	2.533706188
313	1.032198906	1.547270536	1.940082908	2.277264833
313.5	0.874140382	1.37054801	1.723450422	2.039626122
314	0.743826032	1.198282123	1.516071558	1.777315855
314.5	0.654106021	1.044458985	1.34243536	1.564643145
315	0.544238746	0.889787555	1.135506749	1.292155981
315.5	0.486880958	0.777065754	0.968400836	1.107028365
316	0.350262165	0.593356669	0.75884068	0.860570073
316.5	0.284426242	0.465549886	0.587354302	0.65593189
317	0.18485345	0.332465917	0.449148327	0.477453053
317.5	0.		0.120404646	0.21941106	0.250346154
318	0.		0.0		0.144701585	0.154673964
318.5	0.240851224	0.197417498	0.217902035	0.259185433
319	0.388723552	0.319244832	0.313271672	0.384603679
319.5	0.561433971	0.492719948	0.51777029	0.6182881
320	0.778116226	0.679533124	0.716759265	0.907901228
320.5	1.164743543	1.081896544	1.141254306	1.379073381
321	1.609950185	1.561558127	1.66851151	1.96471107
321.5	2.207489014	2.181626558	2.309945583	2.673801184
322	2.880291224	2.88307023	3.071597099	3.530557871
322.5	3.699285269	3.758870125	3.986859798	4.52995491
323	4.605471134	4.734595299	5.042323589	5.666191578
323.5	5.643430233	5.82425642	6.221902847	6.923136711
324	6.842578888	7.112695217	7.575768471	8.388436317
324.5	8.102282524	8.453990936	9.016992569	9.930645943
325	9.465144157	9.938276291	10.57398701	11.58159733
325.5	10.9971981	11.52926064	12.25378704	13.35978222
326	12.58499813	13.2367506	14.04083252	15.2249155
326.5	14.26015759	15.05251789	15.92911911	17.19478798
327	16.02626038	16.89381981	17.85873604	19.25788879
327.5	17.89317513	18.85392761	19.91656685	21.38837433
328	19.82248878	20.88980293	22.05827522	23.59648132
328.5	21.75854683	22.90082169	24.18486786	25.80684662
329	23.751194	25.041399	26.353302	28.05075645
329.5	25.70232391	27.058918	28.44343758	30.22843552
330	27.6172905	29.07282448	30.51794815	32.33711243
330.5	29.61306572	31.18447685	32.70611954	34.59579468
331	31.45936394	33.08174133	34.6607399	36.61890411
331.5	33.25881195	34.95368958	36.5799942	38.61446762
332	35.07627106	36.81917191	38.51887894	40.5499382
332.5	36.76178741	38.56656265	40.26159668	42.41755295
333	38.38070679	40.221035	41.9810257	44.1232338
333.5	39.9553833	41.81720734	43.62826538	45.78476334
334	41.3831749	43.33164597	45.14443207	47.31902695
334.5	42.86022949	44.79129028	46.58850098	48.8192749
335	44.23130417	46.16739273	47.98468781	50.23327637
335.5	45.5006752	47.4636879	49.32883835	51.59337616
336	46.65424347	48.65940094	50.53369522	52.8452034
336.5	47.85235977	49.89606857	51.73352814	54.05501175
337	48.98450851	51.03641891	52.94449997	55.26422119
337.5	50.03666306	52.11728287	54.01395035	56.31498718
338	51.03352737	53.07670212	54.99465942	57.28948593
338.5	52.02109146	54.10563278	55.97286987	58.31011581
339	52.88680267	54.98426437	56.87212372	59.18379593
339.5	53.80206299	55.87523651	57.81630707	60.09413147
340	54.66154099	56.69147491	58.5717926	60.93356705
340.5	55.50554276	57.59430695	59.46805573	61.75557327
341	56.29222488	58.2838707	60.17067337	62.48952866
341.5	56.87937164	59.03842926	60.83348846	63.16750717
342	57.65129852	59.74647903	61.53004074	63.947052
342.5	58.28998566	60.4004364	62.24124908	64.53741455
343	59.03030014	61.01181412	62.9348526	65.26473999
343.5	59.53384781	61.53337479	63.41941833	65.78643036
344	60.1594696	62.19824982	63.92100525	66.32937622
344.5	60.7383194	62.73316574	64.62360382	66.86367035
345	61.27866364	63.35152817	65.10626984	67.3496933
345.5	61.76912308	63.80246735	65.58248901	67.9559021
346	62.27074432	64.29570007	66.04715729	68.35869598
346.5	62.90190125	64.81100464	66.56762695	68.87532806
347	63.18182373	65.15955353	66.94522858	69.23300934
347.5	63.69101334	65.61067963	67.45037842	69.68471527
348	64.20420837	66.11953735	67.87442017	70.096138
348.5	64.64932251	66.57925415	68.33563232	70.53852081
349	65.01283264	66.90285492	68.65892792	70.93937683
349.5	65.35195923	67.33887482	69.07676697	71.28562164
350	65.57283783	67.58111572	69.35557556	71.50312805
350.5	65.75733185	67.79195404	69.56056213	71.58652496
351	66.19496155	68.14476013	69.97061157	71.9693985
351.5	66.41770935	68.44503784	70.23013306	72.29475403
352	66.91640472	68.85918427	70.65213776	72.67399597
352.5	67.20818329	69.04024506	70.86857605	72.95413208
353	67.45449066	69.30222321	71.150177	73.14862823
353.5	67.81530762	69.6865921	71.47833252	73.57154846
354	68.09017944	70.06653595	71.85866547	73.87001801
354.5	68.32784271	70.2738266	71.99827576	73.95894623
355	68.55309296	70.57036591	72.2412796	74.37097168
355.5	68.90860748	70.82585144	72.57063293	74.59011078
356	69.11688995	71.01226807	72.75195313	74.80427551
356.5	69.42128754	71.3274231	73.01654053	74.9467392
357	69.48007965	71.49570465	73.13297272	75.11091614
357.5	69.86643219	71.74147034	73.49010468	75.42243958
358	70.10506439	72.05609894	73.73836517	75.71360779
358.5	70.41149139	72.28981781	73.97823334	75.94717407
359	70.58074188	72.52896881	74.17919922	76.12619781
359.5	70.86384583	72.78256226	74.47658539	76.30971527
360	70.90445709	72.83654785	74.59213257	76.46834564
360.5	71.09331512	73.00888062	74.73707581	76.63530731
361	71.37259674	73.24390411	74.91764069	76.82938385
361.5	71.51837921	73.46425629	75.19914246	77.01848602
362	71.77835083	73.66405487	75.36668396	77.24755096
362.5	71.94693756	73.81633759	75.49314117	77.37518311
363	72.08901978	74.03363037	75.63283539	77.51447296
363.5	72.29653931	74.23265839	75.87611389	77.73855591
364	72.51190186	74.45887756	76.00867462	77.88274384
364.5	72.64043427	74.65248871	76.17797852	78.07706451
365	72.94404602	74.81407166	76.42651367	78.22966766
365.5	73.177742	75.04924011	76.67022705	78.50695038
366	73.21427155	75.17572784	76.69361877	78.47202301
366.5	73.43157959	75.38131714	76.91059113	78.78959656
367	73.57310486	75.45503235	76.95883179	78.85797882
367.5	73.74317932	75.62359619	77.21490479	79.05716705
368	73.90662384	75.74388885	77.45523071	79.13803101
368.5	74.11724091	76.06298828	77.57006073	79.31244659
369	74.24044037	76.16480255	77.68065643	79.47124481
369.5	74.46516418	76.40953827	77.91178131	79.72174835
370	74.61621094	76.52857971	78.01997375	79.78877258
370.5	74.65696716	76.5455246	78.09055328	79.82904816
371	74.91129303	76.71788025	78.32157898	80.08669281
371.5	74.9887085	76.95178223	78.4513092	80.14906311
372	75.1343689	77.00521851	78.56490326	80.2756958
372.5	75.24570465	77.13548279	78.6020813	80.35561371
373	75.46598816	77.39566803	78.87220001	80.62267303
373.5	75.55583954	77.48803711	79.01285553	80.68112946
374	75.63525391	77.66062164	79.04328918	80.78431702
374.5	75.80353546	77.72612762	79.19116211	80.88369751
375	75.96929932	77.89678955	79.41233063	81.03994751
375.5	76.0831604	77.91455078	79.40613556	81.14756012
376	76.32915497	78.14154816	79.64086914	81.28285217
376.5	76.44896698	78.36743927	79.78410339	81.39090729
377	76.5409317	78.43733215	79.83408356	81.53258514
377.5	76.66215515	78.59068298	80.00478363	81.68101501
378	76.84577942	78.67773438	80.16228485	81.82954407
378.5	76.9434433	78.86083984	80.3453598	82.00008392
379	77.01331329	78.91152954	80.39535522	82.08033752
379.5	77.21681976	79.05044556	80.52248383	82.17975616
380	77.33836365	79.21505737	80.69198608	82.33328247
380.5	77.49076843	79.47871399	80.86171722	82.45543671
381	77.54741669	79.46578979	80.8349762	82.51659393
381.5	77.65677643	79.54301453	80.95735168	82.58174896
382	77.83366394	79.76745605	81.12600708	82.77696228
382.5	77.91520691	79.82040405	81.24948883	82.84774017
383	78.0901947	79.95483398	81.36950684	82.91642761
383.5	78.19257355	80.0317688	81.46788788	83.09157562
384	78.32381439	80.26974487	81.60016632	83.17681122
384.5	78.54879761	80.40625763	81.79220581	83.37329865
385	78.56859589	80.4484787	81.76543427	83.42193604
385.5	78.73375702	80.60084534	82.0005722	83.5659256
386	78.84603119	80.6950531	82.03430176	83.63922119
386.5	78.98165894	80.85318756	82.18635559	83.75163269
387	78.94015503	80.79562378	82.24671936	83.74929047
387.5	79.21348572	81.05932617	82.34946442	83.93164063
388	79.33348083	81.12427521	82.46628571	83.9818573
388.5	79.45973206	81.30020142	82.57447052	84.17318726
389	79.51815796	81.39022827	82.71774292	84.2277298
389.5	79.71361542	81.53868103	82.86250305	84.39215088
390	79.90855408	81.69028473	83.02308655	84.57925415
390.5	79.89893341	81.74944305	83.03321838	84.53844452
391	80.05986023	81.8660202	83.20215607	84.6411438
391.5	80.15706635	81.91782379	83.30439758	84.79345703
392	80.3664856	82.13833618	83.40267181	84.88510895
392.5	80.30535889	82.12006378	83.45948792	84.89328766
393	80.5027771	82.2315979	83.57798004	85.02010345
393.5	80.54429626	82.27453613	83.65526581	85.14026642
394	80.71369171	82.51128387	83.74881744	85.27539825
394.5	80.81570435	82.53126526	83.83735657	85.2752533
395	80.96404266	82.75354767	83.95446777	85.49160767
395.5	81.03089905	82.75567627	84.12174225	85.54647827
396	81.11703491	82.94301605	84.23110962	85.68011475
396.5	81.30211639	83.00775146	84.29640198	85.71934509
397	81.44454956	83.11174011	84.4686203	85.76488495
397.5	81.51745605	83.24613953	84.48013306	85.91085052
398	81.5582428	83.29342651	84.54579163	85.98316193
398.5	81.69947052	83.45579529	84.6794281	86.09552002
399	81.80410004	83.47426605	84.78004456	86.19689178
399.5	81.92944336	83.58795929	84.86084747	86.22379303
400	82.10416412	83.67919159	84.92462921	86.35633087
400.5	82.17114258	83.80222321	85.03144073	86.45044708
401	82.24440765	83.95297241	85.17217255	86.52762604
401.5	82.43850708	84.10309601	85.30024719	86.72018433
402	82.50995636	84.11360931	85.31182098	86.7951355
402.5	82.53717041	84.1809845	85.37812042	86.75910187
403	82.66150665	84.3331604	85.43114471	86.78885651
403.5	82.72782898	84.35768127	85.62080383	86.92565918
404	82.84909821	84.48926544	85.67755127	87.03112793
404.5	83.06108856	84.56526184	85.79961395	87.1101532
405	83.10818481	84.67533875	85.85765076	87.23052979
405.5	83.20915222	84.83020782	85.97441101	87.34089661
406	83.19895172	84.81016541	85.95279694	87.32743835
406.5	83.45509338	84.95972443	86.16636658	87.46013641
407	83.50711823	85.00506592	86.15436554	87.50668335
407.5	83.56099701	85.05615234	86.2086792	87.54782867
408	83.7075119	85.22762299	86.38495636	87.65388489
408.5	83.74108124	85.27967072	86.48181915	87.75020599
409	83.88519287	85.44637299	86.53470612	87.82720947
409.5	83.91358948	85.44621277	86.61026001	87.90018463
410	84.1629715	85.60812378	86.75884247	88.00296783
410.5	84.17106628	85.59871674	86.74372864	88.0795517
411	84.27761841	85.73527527	86.90067291	88.19458771
411.5	84.31983948	85.76260376	86.8881073	88.12653351
412	84.40795898	85.92764282	86.97614288	88.2360611
412.5	84.43959045	85.95991516	87.04403687	88.31407166
413	84.54279327	86.01043701	87.06217194	88.31700897
413.5	84.66342926	86.04577637	87.20256805	88.47129059
414	84.71237946	86.12218475	87.265625	88.49859619
414.5	84.82655334	86.25411987	87.34033966	88.60969543
415	85.00657654	86.39178467	87.43341827	88.62550354
415.5	85.05078888	86.42279053	87.49649811	88.71738434
416	85.07278442	86.47324371	87.57939148	88.81519318
416.5	85.21042633	86.53341675	87.61664581	88.88676453
417	85.26506805	86.64672852	87.75177765	88.9391098
417.5	85.33748627	86.70033264	87.77806091	88.94462585
418	85.39430237	86.74843597	87.88448334	89.0258255
418.5	85.44060516	86.84178925	87.85554504	89.12980652
419	85.56993103	86.93281555	87.97567749	89.23123169
419.5	85.66423798	86.98737335	88.07041168	89.24647522
420	85.77031708	87.0384903	88.09703827	89.27029419
420.5	85.81360626	87.08290863	88.18635559	89.31285858
421	85.81096649	87.22748566	88.18691254	89.35207367
421.5	85.97128296	87.3037796	88.2958374	89.44237518
422	86.06859589	87.33388519	88.38227844	89.5042572
422.5	86.06687164	87.38054657	88.38502502	89.56030273
423	86.19289398	87.44699097	88.47663116	89.6463089
423.5	86.24863434	87.51448059	88.54270935	89.71230316
424	86.32373047	87.53555298	88.60889435	89.70195007
424.5	86.35031891	87.62644958	88.65499878	89.78020477
425	86.42053986	87.67617798	88.70199585	89.77979279
425.5	86.57124329	87.78890991	88.75761414	89.92235565
426	86.56059265	87.78717804	88.78524017	89.89179993
426.5	86.68361664	87.84989929	88.873703	90.01609039
427	86.74133301	87.90670013	88.96812439	90.03523254
427.5	86.83181763	88.01452637	89.04720306	90.15843964
428	86.7978363	87.96816254	89.00254059	90.05882263
428.5	86.913414	88.09836578	89.09466553	90.17910767
429	87.05088806	88.17401886	89.1475296	90.24227142
429.5	87.0404129	88.23609924	89.19024658	90.27165985
430	87.11238098	88.31126404	89.25965118	90.36395264
430.5	87.20974731	88.33584595	89.29346466	90.36914063
431	87.22257996	88.38932037	89.33721924	90.41673279
431.5	87.33262634	88.45761108	89.41674042	90.42897034
432	87.34163666	88.51256561	89.42705536	90.43655396
432.5	87.44437408	88.56549072	89.44193268	90.57601929
433	87.49393463	88.55939484	89.49494934	90.59331512
433.5	87.54896545	88.60354614	89.5717392	90.55924225
434	87.62597656	88.64421844	89.6383667	90.69690704
434.5	87.64957428	88.72838593	89.72267914	90.74648285
435	87.73704529	88.83389282	89.70592499	90.80856323
435.5	87.80171967	88.86540985	89.78246307	90.87310791
436	87.81627655	88.82901001	89.84653473	90.83779907
436.5	87.86539459	88.95310974	89.83346558	90.83730316
437	87.97503662	88.98962402	89.91907501	90.95336914
437.5	88.02219391	89.06175995	89.90846252	90.98257446
438	88.01113892	89.06943512	89.96595764	90.94809723
438.5	88.04315948	89.03140259	89.97255707	90.98036194
439	88.15969849	89.15315247	90.01525879	91.10070038
439.5	88.24320221	89.2483902	90.13665009	91.16873932
440	88.24893188	89.23623657	90.15830231	91.17488098
440.5	88.3081665	89.26099396	90.17482758	91.16928864
441	88.39126587	89.31855774	90.27649689	91.24748993
441.5	88.41096497	89.44114685	90.28501892	91.25582886
442	88.49730682	89.52085114	90.40844727	91.35388184
442.5	88.50946045	89.54290009	90.37038422	91.37495422
443	88.60600281	89.54364777	90.46492004	91.42630005
443.5	88.62001801	89.51499176	90.41876984	91.37503052
444	88.65322876	89.58792877	90.46863556	91.43837738
444.5	88.68811035	89.63708496	90.57436371	91.43681335
445	88.73164368	89.61677551	90.49703979	91.46089172
445.5	88.74940491	89.64406586	90.4756012	91.51491547
446	88.84725952	89.76387024	90.68164063	91.55807495
446.5	88.90687561	89.82383728	90.74105835	91.61160278
447	88.92218781	89.87867737	90.70743561	91.67865753
447.5	89.00469208	89.89855957	90.74571991	91.69528198
448	88.97595215	89.90921783	90.7946701	91.68482208
448.5	89.06092834	89.90431213	90.80976105	91.71315002
449	89.11782837	90.01274872	90.87487793	91.7786026
449.5	89.15458679	90.02637482	90.85048676	91.8258667
450	89.1905899	90.05070496	90.87351227	91.81549835
450.5	89.29278564	90.09907532	90.99602509	91.87081146
451	89.28878784	90.12785339	90.93978882	91.88970947
451.5	89.33368683	90.14274597	91.02932739	91.93361664
452	89.39167023	90.14470673	91.06425476	91.92636871
452.5	89.47608185	90.24654388	91.1533432	91.9998703
453	89.46166992	90.30667877	91.12506866	92.06898499
453.5	89.48735046	90.30445862	91.14820862	92.06557465
454	89.56072235	90.35359955	91.21901703	92.10203552
