lamA thr_arm1 thr_arm2 thr_arm3 thr_arm4
9400.0 0.0 0.0 0.0 0.0
9410.0 0.0 0.0 0.0 0.0
9420.0 0.0 0.0 0.0 0.0
9430.0 0.0 0.0 0.0 0.0
9440.0 0.0 0.0 0.0 0.0
9450.0 0.0 0.0 0.0 0.0
9460.0 0.0 0.0 0.0 0.0
9470.0 0.0 0.0 0.0 0.0
9480.0 0.0 0.0 0.0 0.0
9490.0 0.0 0.0 0.0 0.0
9500.0 0.0 0.0 0.0 0.0
9510.0 0.0 0.0 0.0 0.0
9520.0 0.0 0.0 0.0 0.0
9530.0 0.0 0.0 0.0 0.0
9540.0 0.0 0.0 0.0 0.0
9550.0 0.0 0.0 0.0 0.0
9560.0 0.0 0.0 0.0 0.0
9570.0 0.0 0.0 0.0 0.0
9580.0 0.0 0.0 0.0 0.0
9590.0 0.0 0.0 0.0 0.0
9600.0 0.0 0.0 0.0 0.0
9610.0 0.0 0.0 0.0 0.0
9620.0 0.0 0.0 0.0 0.0
9630.0 0.0 0.0 0.0 0.0
9640.0 0.0 0.0 0.0 0.0
9650.0 0.0 0.0 0.0 0.0
9660.0 0.0 0.0 0.0 0.0
9670.0 0.0 0.0 0.0 0.0
9680.0 0.0 0.0 0.0 0.0
9690.0 0.0 0.0 0.0 0.0
9700.0 0.0 0.0 0.0 0.0
9710.0 0.0 0.0 0.0 0.0
9720.0 0.0 0.0 0.0 0.0
9730.0 0.0 0.0 0.0 0.0
9740.0 0.0 0.0 0.0 0.0
9750.0 0.0 0.0 0.0 0.0
9760.0 0.0 0.0 0.0 0.0
9770.0 0.0 0.0 0.0 0.0
9780.0 0.0 0.0 0.0 0.0
9790.0 0.0 0.0 0.0 0.0
9800.0 0.0 0.0 0.0 0.0
9810.0 0.0 0.0 0.0 0.0
9820.0 0.0 0.0 0.0 0.0
9830.0 0.0 0.0 0.0 0.0
9840.0 0.0 0.0 0.0 0.0
9850.0 0.0 0.0 0.0 0.0
9860.0 0.0 0.0 0.0 0.0
9870.0 0.0 0.0 0.0 0.0
9880.0 0.0 0.0 0.0 0.0
9890.0 0.0 0.0 0.0 0.0
9900.0 0.0 0.0 0.0 0.0
9910.0 0.0 0.0 0.0 0.0
9920.0 0.0 0.0 0.0 0.0
9930.0 0.0 0.0 0.0 0.0
9940.0 0.0 0.0 0.0 0.0
9950.0 0.0 0.0 0.0 0.0
9960.0 0.0 0.0 0.0 0.0
9970.0 0.0 0.0 0.0 0.0
9980.0 0.0 0.0 0.0 0.0
9990.0 0.0 0.0 0.0 0.0
10000.0 0.0 0.0 0.0 0.0
10010.0 0.0 0.0 0.0 0.0
10020.0 0.0 0.0 0.0 0.0
10030.0 0.0 0.0 0.0 0.0
10040.0 0.0 0.0 0.0 0.0
10050.0 0.0 0.0 0.0 0.0
10060.0 0.0 0.0 0.0 0.0
10070.0 0.0 0.0 0.0 0.0
10080.0 0.0 0.0 0.0 0.0
10090.0 0.0 0.0 0.0 0.0
10100.0 0.0 0.0 0.0 0.0
10110.0 0.0 0.0 0.0 0.0
10120.0 0.0 0.0 0.0 0.0
10130.0 0.0 0.0 0.0 0.0
10140.0 0.0 0.0 0.0 0.0
10150.0 0.0 0.0 0.0 0.0
10160.0 0.0 0.0 0.0 0.0
10170.0 0.0 0.0 0.0 0.0
10180.0 0.0 0.0 0.0 0.0
10190.0 0.0 0.0 0.0 0.0
10200.0 0.0 0.0 0.0 0.0
10210.0 0.0 0.0 0.0 0.0
10220.0 0.0 0.0 0.0 0.0
10230.0 0.0 0.0 0.0 0.0
10240.0 0.0 0.0 0.0 0.0
10250.0 0.0 0.0 0.0 0.0
10260.0 0.0 0.0 0.0 0.0
10270.0 0.0 0.0 0.0 0.0
10280.0 0.0 0.0 0.0 0.0
10290.0 0.0 0.0 0.0 0.0
10300.0 0.0 0.0 0.0 0.0
10310.0 0.0 0.0 0.0 0.0
10320.0 0.0 0.0 0.0 0.0
10330.0 0.0 0.0 0.0 0.0
10340.0 0.0 0.0 0.0 0.0
10350.0 0.0 0.0 0.0 0.0
10360.0 0.0 0.0 0.0 0.0
10370.0 0.0 0.0 0.0 0.0
10380.0 0.0 0.0 0.0 0.0
10390.0 0.0 0.0 0.0 0.0
10400.0 0.0 0.0 0.0 0.0
10410.0 0.0 0.0 0.0 0.0
10420.0 0.0 0.0 0.0 0.0
10430.0 0.0 0.0 0.0 0.0
10440.0 0.0 0.0 0.0 0.0
10450.0 0.0 0.0 0.0 0.0
10460.0 0.0 0.0 0.0 0.0
10470.0 0.0 0.0 0.0 0.0
10480.0 0.0 0.0 0.0 0.0
10490.0 0.0 0.0 0.0 0.0
10500.0 0.0 0.0 0.0 0.0
10510.0 0.0 0.0 0.0 0.0
10520.0 0.0 0.0 0.0 0.0
10530.0 0.0 0.0 0.0 0.0
10540.0 0.0 0.0 0.0 0.0
10550.0 0.0 0.0 0.0 0.0
10560.0 0.0 0.0 0.0 0.0
10570.0 0.0 0.0 0.0 0.0
10580.0 0.0 0.0 0.0 0.0
10590.0 0.0 0.0 0.0 0.0
10600.0 0.0 0.0 0.0 0.0
10610.0 0.0 0.0 0.0 0.0
10620.0 0.0 0.0 0.0 0.0
10630.0 0.0 0.0 0.0 0.0
10640.0 0.0 0.0 0.0 0.0
10650.0 0.0 0.0 0.0 0.0
10660.0 0.0 0.0 0.0 0.0
10670.0 0.0 0.0 0.0 0.0
10680.0 0.0 0.0 0.0 0.0
10690.0 0.0 0.0 0.0 0.0
10700.0 0.0 0.0 0.0 0.0
10710.0 0.0 0.0 0.0 0.0
10720.0 0.0 0.0 0.0 0.0
10730.0 0.0 0.0 0.0 0.0
10740.0 0.0 0.0 0.0 0.0
10750.0 0.0 0.0 0.0 0.0
10760.0 0.0 0.0 0.0 0.0
10770.0 0.0 0.0 0.0 0.0
10780.0 0.0 0.0 0.0 0.0
10790.0 0.0 0.0 0.0 0.0
10800.0 0.0 0.0 0.0 0.0
10810.0 0.0 0.0 0.0 0.0
10820.0 0.0 0.0 0.0 0.0
10830.0 0.0 0.0 0.0 0.0
10840.0 0.0 0.0 0.0 0.0
10850.0 0.0 0.0 0.0 0.0
10860.0 0.0 0.0 0.0 0.0
10870.0 0.0 0.0 0.0 0.0
10880.0 0.0 0.0 0.0 0.0
10890.0 0.0 0.0 0.0 0.0
10900.0 0.0 0.0 0.0 0.0
10910.0 0.0 0.0 0.0 0.0
10920.0 0.0 0.0 0.0 0.0
10930.0 0.0 0.0 0.0 0.0
10940.0 0.0 0.0 0.0 0.0
10950.0 0.0 0.0 0.0 0.0
10960.0 0.0 0.0 0.0 0.0
10970.0 0.0 0.0 0.0 0.0
10980.0 0.0 0.0 0.0 0.0
10990.0 0.0 0.0 0.0 0.0
11000.0 0.0 0.0 0.0 0.0
11010.0 0.0 0.0 0.0 0.0
11020.0 0.0 0.0 0.0 0.0
11030.0 0.0 0.0 0.0 0.0
11040.0 0.0 0.0 0.0 0.0
11050.0 0.0 0.0 0.0 0.0
11060.0 0.0 0.0 0.0 0.0
11070.0 0.0 0.0 0.0 0.0
11080.0 0.0 0.0 0.0 0.0
11090.0 0.0 0.0 0.0 0.0
11100.0 0.0 0.0 0.0 0.0
11110.0 0.0 0.0 0.0 0.0
11120.0 0.0 0.0 0.0 0.0
11130.0 0.0 0.0 0.0 0.0
11140.0 0.0 0.0 0.0 0.0
11150.0 0.0 0.0 0.0 0.0
11160.0 0.0 0.0 0.0 0.0
11170.0 0.0 0.0 0.0 0.0
11180.0 0.0 0.0 0.0 0.0
11190.0 0.0 0.0 0.0 0.0
11200.0 0.0 0.0 0.0 0.0
11210.0 0.0 0.0 0.0 0.0
11220.0 0.0 0.0 0.0 0.0
11230.0 0.0 0.0 0.0 0.0
11240.0 0.0 0.0 0.0 0.0
11250.0 0.0 0.0 0.0 0.0
11260.0 0.0 0.0 0.0 0.0
11270.0 0.0 0.0 0.0 0.0
11280.0 0.0 0.0 0.0 0.0
11290.0 0.0 0.0 0.0 0.0
11300.0 0.0 0.0 0.0 0.0
11310.0 0.0 0.0 0.0 0.0
11320.0 0.0 0.0 0.0 0.0
11330.0 0.0 0.0 0.0 0.0
11340.0 0.0 0.0 0.0 0.0
11350.0 0.0 0.0 0.0 0.0
11360.0 0.0 0.0 0.0 0.0
11370.0 0.0 0.0 0.0 0.0
11380.0 0.0 0.0 0.0 0.0
11390.0 0.0 0.0 0.0 0.0
11400.0 0.0 0.0 0.0 0.0
11410.0 0.0 0.0 0.0 0.0
11420.0 0.0 0.0 0.0 0.0
11430.0 0.0 0.0 0.0 0.0
11440.0 0.0 0.0 0.0 0.0
11450.0 0.0 0.0 0.0 0.0
11460.0 0.0 0.0 0.0 0.0
11470.0 0.0 0.0 0.0 0.0
11480.0 0.0 0.0 0.0 0.0
11490.0 0.0 0.0 0.0 0.0
11500.0 0.0 0.0 0.0 0.0
11510.0 0.0 0.0 0.0 0.0
11520.0 0.0 0.0 0.0 0.0
11530.0 0.0 0.0 0.0 0.0
11540.0 0.0 0.0 0.0 0.0
11550.0 0.0 0.0 0.0 0.0
11560.0 0.0 0.0 0.0 0.0
11570.0 0.0 0.0 0.0 0.0
11580.0 0.0 0.0 0.0 0.0
11590.0 0.0 0.0 0.0 0.0
11600.0 0.0 0.0 0.0 0.0
11610.0 0.0 0.0 0.0 0.0
11620.0 0.0 0.0 0.0 0.0
11630.0 0.0 0.0 0.0 0.0
11640.0 0.0 0.0 0.0 0.0
11650.0 0.0 0.0 0.0 0.0
11660.0 0.0 0.0 0.0 0.0
11670.0 0.0 0.0 0.0 0.0
11680.0 0.0 0.0 0.0 0.0
11690.0 0.0 0.0 0.0 0.0
11700.0 0.0 0.0 0.0 0.0
11710.0 0.0 0.0 0.0 0.0
11720.0 0.0 0.0 0.0 0.0
11730.0 0.0 0.0 0.0 0.0
11740.0 0.0 0.0 0.0 0.0
11750.0 0.0 0.0 0.0 0.0
11760.0 0.0 0.0 0.0 0.0
11770.0 0.0 0.0 0.0 0.0
11780.0 0.0 0.0 0.0 0.0
11790.0 0.0 0.0 0.0 0.0
11800.0 0.0 0.0 0.0 0.0
11810.0 0.0 0.0 0.0 0.0
11820.0 0.0 0.0 0.0 0.0
11830.0 0.0 0.0 0.0 0.0
11840.0 0.0 0.0 0.0 0.0
11850.0 0.0 0.0 0.0 0.0
11860.0 0.0 0.0 0.0 0.0
11870.0 0.0 0.0 0.0 0.0
11880.0 0.0 0.0 0.0 0.0
11890.0 0.0 0.0 0.0 0.0
11900.0 0.0 0.0 0.0 0.0
11910.0 0.0 0.0 0.0 0.0
11920.0 0.0 0.0 0.0 0.0
11930.0 0.0 0.0 0.0 0.0
11940.0 0.0 0.0 0.0 0.0
11950.0 0.0 0.0 0.0 0.0
11960.0 0.0 0.0 0.0 0.0
11970.0 0.0 0.0 0.0 0.0
11980.0 0.0 0.0 0.0 0.0
11990.0 0.0 0.0 0.0 0.0
12000.0 0.0 0.0 0.0 0.0
12010.0 0.0 0.0 0.0 0.0
12020.0 0.0 0.0 0.0 0.0
12030.0 0.0 0.0 0.0 0.0
12040.0 0.0 0.0 0.0 0.0
12050.0 0.0 0.0 0.0 0.0
12060.0 0.0 0.0 0.0 0.0
12070.0 0.0 0.0 0.0 0.0
12080.0 0.0 0.0 0.0 0.0
12090.0 0.0 0.0 0.0 0.0
12100.0 0.0 0.0 0.0 0.0
12110.0 0.0 0.0 0.0 0.0
12120.0 0.0 0.0 0.0 0.0
12130.0 0.0 0.0 0.0 0.0
12140.0 0.0 0.0 0.0 0.0
12150.0 0.0 0.0 0.0 0.0
12160.0 0.0 0.0 0.0 0.0
12170.0 0.0 0.0 0.0 0.0
12180.0 0.0 0.0 0.0 0.0
12190.0 0.0 0.0 0.0 0.0
12200.0 0.0 0.0 0.0 0.0
12210.0 0.0 0.0 0.0 0.0
12220.0 0.0 0.0 0.0 0.0
12230.0 0.0 0.0 0.0 0.0
12240.0 0.0 0.0 0.0 0.0
12250.0 0.0 0.0 0.0 0.0
12260.0 0.0 0.0 0.0 0.0
12270.0 0.0 0.0 0.0 0.0
12280.0 0.0 0.0 0.0 0.0
12290.0 0.0 0.0 0.0 0.0
12300.0 0.0 0.0 0.0 0.0
12310.0 0.0 0.0 0.0 0.0
12320.0 0.0 0.0 0.0 0.0
12330.0 0.0 0.0 0.0 0.0
12340.0 0.0 0.0 0.0 0.0
12350.0 0.0 0.0 0.0 0.0
12360.0 0.0 0.0 0.0 0.0
12370.0 0.0 0.0 0.0 0.0
12380.0 0.0 0.0 0.0 0.0
12390.0 0.0 0.0 0.0 0.0
12400.0 0.0 0.0 0.0 0.0
12410.0 0.0 0.0 0.0 0.0
12420.0 0.0 0.0 0.0 0.0
12430.0 0.0 0.0 0.0 0.0
12440.0 0.0 0.0 0.0 0.0
12450.0 0.0 0.0 0.0 0.0
12460.0 0.0 0.0 0.0 0.0
12470.0 0.0 0.0 0.0 0.0
12480.0 0.0 0.0 0.0 0.0
12490.0 0.0 0.0 0.0 0.0
12500.0 0.0 0.0 0.0 0.0
12510.0 0.0 0.0 0.0 0.0
12520.0 0.0 0.0 0.0 0.0
12530.0 0.0 0.0 0.0 0.0
12540.0 0.0 0.0 0.0 0.0
12550.0 0.0 0.0 0.0 0.0
12560.0 0.0 0.0 0.0 0.0
12570.0 0.0 0.0 0.0 0.0
12580.0 0.0 0.0 0.0 0.0
12590.0 0.0 0.0 0.0 0.0
12600.0 0.0 0.0 0.0 0.0
12610.0 0.0 0.0 0.0 0.0
12620.0 0.0 0.0 0.0 0.0
12630.0 0.0 0.0 0.0 0.0
12640.0 0.0 0.0 0.0 0.0
12650.0 0.0 0.0 0.0 0.0
12660.0 0.0 0.0 0.0 0.0
12670.0 0.0 0.0 0.0 0.0
12680.0 0.0 0.0 0.0 0.0
12690.0 0.0 0.0 0.0 0.0
12700.0 0.0 0.0 0.0 0.0
12710.0 0.0 0.0 0.0 0.0
12720.0 0.0 0.0 0.0 0.0
12730.0 0.0 0.0 0.0 0.0
12740.0 0.0 0.0 0.0 0.0
12750.0 0.0 0.0 0.0 0.0
12760.0 0.0 0.0 0.0 0.0
12770.0 0.0 0.0 0.0 0.0
12780.0 0.0 0.0 0.0 0.0
12790.0 0.0 0.0 0.0 0.0
12800.0 0.0 0.0 0.0 0.0
12810.0 0.0 0.0 0.0 0.0
12820.0 0.0 0.0 0.0 0.0
12830.0 0.0 0.0 0.0 0.0
12840.0 0.0 0.0 0.0 0.0
12850.0 0.0 0.0 0.0 0.0
12860.0 0.0 0.0 0.0 0.0
12870.0 0.0 0.0 0.0 0.0
12880.0 0.0 0.0 0.0 0.0
12890.0 0.0 0.0 0.0 0.0
12900.0 0.0 0.0 0.0 0.0
12910.0 0.0 0.0 0.0 0.0
12920.0 0.0 0.0 0.0 0.0
12930.0 0.0 0.0 0.0 0.0
12940.0 0.0 0.0 0.0 0.0
12950.0 0.0 0.0 0.0 0.0
12960.0 0.0 0.0 0.0 0.0
12970.0 0.0 0.0 0.0 0.0
12980.0 0.0 0.0 0.0 0.0
12990.0 0.0 0.0 0.0 0.0
13000.0 0.0 0.0 0.0 0.0
13010.0 0.0 0.0 0.0 0.0
13020.0 0.0 0.0 0.0 0.0
13030.0 0.0 0.0 0.0 0.0
13040.0 0.0 0.0 0.0 0.0
13050.0 0.0 0.0 0.0 0.0
13060.0 0.0 0.0 0.0 0.0
13070.0 0.0 0.0 0.0 0.0
13080.0 0.0 0.0 0.0 0.0
13090.0 0.0 0.0 0.0 0.0
13100.0 0.0 0.0 0.0 0.0
13110.0 0.0 0.0 0.0 0.0
13120.0 0.0 0.0 0.0 0.0
13130.0 0.0 0.0 0.0 0.0
13140.0 0.0 0.0 0.0 0.0
13150.0 0.0 0.0 0.0 0.0
13160.0 0.0 0.0 0.0 0.0
13170.0 0.0 0.0 0.0 0.0
13180.0 0.0 0.0 0.0 0.0
13190.0 0.0 0.0 0.0 0.0
13200.0 0.0 0.0 0.0 0.0
13210.0 0.0 0.0 0.0 0.0
13220.0 0.0 0.0 0.0 0.0
13230.0 0.0 0.0 0.0 0.0
13240.0 0.0 0.0 0.0 0.0
13250.0 0.0 0.0 0.0 0.0
13260.0 0.0 0.0 0.0 0.0
13270.0 0.0 0.0 0.0 0.0
13280.0 0.0 0.0 0.0 0.0
13290.0 0.0 0.0 0.0 0.0
13300.0 0.0 0.0 0.0 0.0
13310.0 0.0 0.0 0.0 0.0
13320.0 0.0 0.0 0.0 0.0
13330.0 0.0 0.0 0.0 0.0
13340.0 0.0 0.0 0.0 0.0
13350.0 0.0 0.0 0.0 0.0
13360.0 0.0 0.0 0.0 0.0
13370.0 0.0 0.0 0.0 0.0
13380.0 0.0 0.0 0.0 0.0
13390.0 0.0 0.0 0.0 0.0
13400.0 0.0 0.0 0.0 0.0
13410.0 0.0 0.0 0.0 0.0
13420.0 0.0 0.0 0.0 0.0
13430.0 0.0 0.0 0.0 0.0
13440.0 0.0 0.0 0.0 0.0
13450.0 0.0 0.0 0.0 0.0
13460.0 0.0 0.0 0.0 0.0
13470.0 0.0 0.0 0.0 0.0
13480.0 0.0 0.0 0.0 0.0
13490.0 0.0 0.0 0.0 0.0
13500.0 0.0 0.0 0.0 0.0
13510.0 0.0 0.0 0.0 0.0
13520.0 0.0 0.0 0.0 0.0
13530.0 0.0 0.0 0.0 0.0
13540.0 0.0 0.0 0.0 0.0
13550.0 0.0 0.0 0.0 0.0
13560.0 0.0 0.0 0.0 0.0
13570.0 0.0 0.0 0.0 0.0
13580.0 0.0 0.0 0.0 0.0
13590.0 0.0 0.0 0.0 0.0
13600.0 0.0 0.0 0.0 0.0
13610.0 0.0 0.0 0.0 0.0
13620.0 0.0 0.0 0.0 0.0
13630.0 0.0 0.0 0.0 0.0
13640.0 0.0 0.0 0.0 0.0
13650.0 0.0 0.0 0.0 0.0
13660.0 0.0 0.0 0.0 0.0
13670.0 0.0 0.0 0.0 0.0
13680.0 0.0 0.0 0.0 0.0
13690.0 0.0 0.0 0.0 0.0
13700.0 0.0 0.0 0.0 0.0
13710.0 0.0 0.0 0.0 0.0
13720.0 0.0 0.0 0.0 0.0
13730.0 0.0 0.0 0.0 0.0
13740.0 0.0 0.0 0.0 0.0
13750.0 0.0 0.0 0.0 0.0
13760.0 0.0 0.0 0.0 0.0
13770.0 0.0 0.0 0.0 0.0
13780.0 0.0 0.0 0.0 0.0
13790.0 0.0 0.0 0.0 0.0
13800.0 0.0 0.0 0.0 0.0
13810.0 0.0 0.0 0.0 0.0
13820.0 0.0 0.0 0.0 0.0
13830.0 0.0 0.0 0.0 0.0
13840.0 0.0 0.0 0.0 0.0
13850.0 0.0 0.0 0.0 0.0
13860.0 0.0 0.0 0.0 0.0
13870.0 0.0 0.0 0.0 0.0
13880.0 0.0 0.0 0.0 0.0
13890.0 0.0 0.0 0.0 0.0
13900.0 0.0 0.0 0.0 0.0
13910.0 0.0 0.0 0.0 0.0
13920.0 0.0 0.0 0.0 0.0
13930.0 0.0 0.0 0.0 0.0
13940.0 0.0 0.0 0.0 0.0
13950.0 0.0 0.0 0.0 0.0
13960.0 0.0 0.0 0.0 0.0
13970.0 0.0 0.0 0.0 0.0
13980.0 0.0 0.0 0.0 0.0
13990.0 0.0 0.0 0.0 0.0
14000.0 0.0 0.0 0.0 0.0
14010.0 0.0 0.0 0.0 0.0
14020.0 0.0 0.0 0.0 0.0
14030.0 0.0 0.0 0.0 0.0
14040.0 0.0 0.0 0.0 0.0
14050.0 0.0 0.0 0.0 0.0
14060.0 0.0 0.0 0.0 0.0
14070.0 0.0 0.0 0.0 0.0
14080.0 0.0 0.0 0.0 0.0
14090.0 0.0 0.0 0.0 0.0
14100.0 0.0 0.0 0.0 0.0
14110.0 0.0 0.0 0.0 0.0
14120.0 0.0 0.0 0.0 0.0
14130.0 0.0 0.0 0.0 0.0
14140.0 0.0 0.0 0.0 0.0
14150.0 0.0 0.0 0.0 0.0
14160.0 0.0 0.0 0.0 0.0
14170.0 0.0 0.0 0.0 0.0
14180.0 0.0 0.0 0.0 0.0
14190.0 0.0 0.0 0.0 0.0
14200.0 0.0 0.0 0.0 0.0
14210.0 0.0 0.0 0.0 0.0
14220.0 0.0 0.0 0.0 0.0
14230.0 0.0 0.0 0.0 0.0
14240.0 0.0 0.0 0.0 0.0
14250.0 0.0 0.0 0.0 0.0
14260.0 0.0 0.0 0.0 0.0
14270.0 0.0 0.0 0.0 0.0
14280.0 0.0 0.0 0.0 0.0
14290.0 0.0 0.0 0.0 0.0
14300.0 0.0 0.0 0.0 0.0
14310.0 0.0 0.0 0.0 0.0
14320.0 0.0 0.0 0.0 0.0
14330.0 0.0 0.0 0.0 0.0
14340.0 0.0 0.0 0.0 0.0
14350.0 0.0 0.0 0.0 0.0
14360.0 0.0 0.0 0.0 0.0
14370.0 0.0 0.0 0.0 0.0
14380.0 0.0 0.0 0.0 0.0
14390.0 0.0 0.0 0.0 0.0
14400.0 0.0 0.0 0.0 0.0
14410.0 0.0 0.0 0.0 0.0
14420.0 0.0 0.0 0.0 0.0
14430.0 0.0 0.0 0.0 0.0
14440.0 0.0 0.0 0.0 0.0
14450.0 0.0 0.0 0.0 0.0
14460.0 0.0 0.0 0.0 0.0
14470.0 0.0 0.0 0.0 0.0
14480.0 0.0 0.0 0.0 0.0
14490.0 0.0 0.0 0.0 0.0
14500.0 0.0 0.0 0.0 0.0
14510.0 0.0 0.0 0.0 0.0
14520.0 0.0 0.0 0.0 0.0
14530.0 0.0 0.0 0.0 0.0
14540.0 0.0 0.0 0.0 0.0
14550.0 0.0 0.0 0.0 0.0
14560.0 0.0 0.0 0.0 0.0
14570.0 0.0 0.0 0.0 0.37978797172
14580.0 0.0 0.0 0.0 0.38164025688000003
14590.0 0.0 0.0 0.0 0.38349254204
14600.0 0.0 0.0 0.0 0.38534482719999996
14610.0 0.0 0.0 0.0 0.38719711236
14620.0 0.0 0.0 0.0 0.38904939752
14630.0 0.0 0.0 0.0 0.39090168268000003
14640.0 0.0 0.0 0.0 0.39275396784
14650.0 0.0 0.0 0.0 0.394606253
14660.0 0.0 0.0 0.0 0.39645853816000004
14670.0 0.0 0.0 0.0 0.39831082332
14680.0 0.0 0.0 0.0 0.40016310848
14690.0 0.0 0.0 0.0 0.40201539364
14700.0 0.0 0.0 0.0 0.4038676788
14710.0 0.0 0.0 0.0 0.40571996396000004
14720.0 0.0 0.0 0.0 0.40757224912
14730.0 0.0 0.0 0.0 0.40942453428000003
14740.0 0.0 0.0 0.0 0.41127681944000005
14750.0 0.0 0.0 0.0 0.41312910459999996
14760.0 0.0 0.0 0.0 0.41498138976
14770.0 0.0 0.0 0.0 0.41683367492
14780.0 0.0 0.0 0.0 0.41868596008000003
14790.0 0.0 0.0 0.0 0.42053824524000005
14800.0 0.0 0.0 0.0 0.42239053039999996
14810.0 0.0 0.0 0.0 0.42424281556
14820.0 0.0 0.0 0.0 0.42609510072
14830.0 0.0 0.0 0.0 0.42794738588
14840.0 0.0 0.0 0.0 0.42979967104
14850.0 0.0 0.0 0.0 0.4316519562
14860.0 0.0 0.0 0.0 0.43350424136000004
14870.0 0.0 0.0 0.0 0.43535652652000006
14880.0 0.0 0.0 0.0 0.43720881168
14890.0 0.0 0.0 0.0 0.43906109684
14900.0 0.0 0.0 0.0 0.440913382
14910.0 0.0 0.0 0.0 0.44276566716
14920.0 0.0 0.0 0.0 0.44461795232
14930.0 0.0 0.0 0.0 0.44647023748000003
14940.0 0.0 0.0 0.0 0.44832252264000005
14950.0 0.0 0.0 0.0 0.4501748078000001
14960.0 0.0 0.0 0.0 0.45202709296
14970.0 0.0 0.0 0.0 0.45387937812
14980.0 0.0 0.0 0.0 0.4557316632799999
14990.0 0.0 0.0 0.0 0.45758394843999994
15000.0 0.0 0.0 0.0 0.45943623359999997
15010.0 0.0 0.0 0.0 0.45976288732799997
15020.0 0.0 0.0 0.0 0.460089541056
15030.0 0.0 0.0 0.0 0.460416194784
15040.0 0.0 0.0 0.0 0.460742848512
15050.0 0.0 0.0 0.0 0.46106950224
15060.0 0.0 0.0 0.0 0.461396155968
15070.0 0.0 0.0 0.0 0.461722809696
15080.0 0.0 0.0 0.0 0.462049463424
15090.0 0.0 0.0 0.0 0.462376117152
15100.0 0.0 0.0 0.0 0.46270277088
15110.0 0.0 0.0 0.0 0.463029424608
15120.0 0.0 0.0 0.0 0.463356078336
15130.0 0.0 0.0 0.0 0.46368273206399996
15140.0 0.0 0.0 0.0 0.46400938579199996
15150.0 0.0 0.0 0.0 0.46433603951999997
15160.0 0.0 0.0 0.0 0.46466269324799997
15170.0 0.0 0.0 0.0 0.464989346976
15180.0 0.0 0.0 0.0 0.465316000704
15190.0 0.0 0.0 0.0 0.465642654432
15200.0 0.0 0.0 0.0 0.46596930816
15210.0 0.0 0.0 0.0 0.466295961888
15220.0 0.0 0.0 0.0 0.466622615616
15230.0 0.0 0.0 0.0 0.466949269344
15240.0 0.0 0.0 0.0 0.467275923072
15250.0 0.0 0.0 0.0 0.4676025768
15260.0 0.0 0.0 0.0 0.467929230528
15270.0 0.0 0.0 0.0 0.468255884256
15280.0 0.0 0.0 0.0 0.468582537984
15290.0 0.0 0.0 0.0 0.468909191712
15300.0 0.0 0.0 0.0 0.46923584544
15310.0 0.0 0.0 0.0 0.469562499168
15320.0 0.0 0.0 0.0 0.46988915289600003
15330.0 0.0 0.0 0.0 0.47021580662400003
15340.0 0.0 0.0 0.0 0.47054246035200004
15350.0 0.0 0.0 0.0 0.47086911408000004
15360.0 0.0 0.0 0.0 0.47119576780800004
15370.0 0.0 0.0 0.0 0.47152242153600005
15380.0 0.0 0.0 0.0 0.47184907526399994
15390.0 0.0 0.0 0.0 0.47217572899199994
15400.0 0.0 0.0 0.0 0.47250238271999995
15410.0 0.0 0.0 0.0 0.47282903644799995
15420.0 0.0 0.0 0.0 0.47315569017599995
15430.0 0.0 0.0 0.0 0.47348234390399996
15440.0 0.0 0.0 0.0 0.47380899763199996
15450.0 0.0 0.0 0.0 0.47413565135999997
15460.0 0.0 0.0 0.0 0.47446230508799997
15470.0 0.0 0.0 0.0 0.474788958816
15480.0 0.0 0.0 0.0 0.475115612544
15490.0 0.0 0.0 0.0 0.475442266272
15500.0 0.0 0.0 0.0 0.47576892
15510.0 0.0 0.0 0.0 0.476095573728
15520.0 0.0 0.0 0.0 0.476422227456
15530.0 0.0 0.0 0.0 0.476748881184
15540.0 0.0 0.0 0.0 0.477075534912
15550.0 0.0 0.0 0.0 0.47740218864
15560.0 0.0 0.0 0.0 0.477728842368
15570.0 0.0 0.0 0.0 0.478055496096
15580.0 0.0 0.0 0.0 0.478382149824
15590.0 0.0 0.0 0.0 0.478708803552
15600.0 0.0 0.0 0.0 0.47903545728
15610.0 0.0 0.0 0.0 0.479362111008
15620.0 0.0 0.0 0.0 0.47968876473600003
15630.0 0.0 0.0 0.0 0.480015418464
15640.0 0.0 0.0 0.0 0.480342072192
15650.0 0.0 0.0 0.0 0.48066872592
15660.0 0.0 0.0 0.0 0.480995379648
15670.0 0.0 0.0 0.0 0.481322033376
15680.0 0.0 0.0 0.0 0.481648687104
15690.0 0.0 0.0 0.0 0.481975340832
15700.0 0.0 0.0 0.0 0.48230199456
15710.0 0.0 0.0 0.0 0.482628648288
15720.0 0.0 0.0 0.0 0.482955302016
15730.0 0.0 0.0 0.0 0.483281955744
15740.0 0.0 0.0 0.0 0.483608609472
15750.0 0.0 0.0 0.0 0.4839352632
15760.0 0.0 0.0 0.0 0.484261916928
15770.0 0.0 0.0 0.0 0.48458857065600003
15780.0 0.0 0.0 0.0 0.48491522438400003
15790.0 0.0 0.0 0.0 0.48524187811200004
15800.0 0.0 0.0 0.0 0.48556853184000004
15810.0 0.0 0.0 0.0 0.48589518556800004
